source_res,source_fps,nodes,scene,transport,effective_utilization,bandwidth_mib_s,throughput_fps,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_misses,context_bytes,output_transport_bytes,total_transfer_bytes,avg_bytes_per_display_frame,avg_mib_s_over_clip,ingress_busy_fraction,egress_busy_fraction,link_busy_fraction,max_node_busy_fraction,required_effective_tops,available_effective_tops,compute_capacity_ratio,reconstructed_gop,authoritative_gop,stale_replays_rejected,bottleneck
720p,5,4,median,independent_au,0.4,125,60.843634756753154,38.97812735390471,44.88703602781197,55.434885113903874,0,217190400,27000000,244190400,406984.0,23.287811279296875,0.16924176713637745,0.025756495022895107,0.16924176713637745,0.16659260243161736,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,median,independent_au,0.4,200,60.912628896449434,29.221217276190146,34.70680319619123,43.18981102619,0,286691328,27000000,313691328,522818.88,29.915936279296876,0.1403762782366313,0.017943442499465122,0.1403762782366313,0.13864717163369883,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,median,independent_au,0.4,400,60.96480577822661,20.17619455809472,25.66178047809558,34.67951483559409,0,289587200,27000000,316587200,527645.3333333334,30.192108154296875,0.07175452856837355,0.011417998528239423,0.07175452856837355,0.11118642742741747,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,median,independent_au,0.4,800,60.991585295327546,16.523038676547003,22.008624596547406,29.367647999046312,0,289587200,27000000,316587200,527645.3333333334,30.192108154296875,0.03669404662007608,0.008151170421860464,0.03669404662007608,0.08446930086726467,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,median,independent_au,0.4,1600,61.00718958325341,13.907105258273077,19.39269117827348,28.45805020764783,0,289587200,27000000,316587200,527645.3333333334,30.192108154296875,0.019152945029394727,0.006516915505394825,0.019152945029394727,0.08393314480422111,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,median,raw_gather,0.4,12.5,4.209226684233512,66447.28407975039,125822.45736100059,131319.68986100028,600,73844736,1866240000,1940084736,3233474.56,185.0208984375,0.03955260361473603,0.999205961053435,0.999205961053435,0.02205230325017786,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,INTERCONNECT
720p,5,4,median,raw_gather,0.4,25,8.405542327642346,30780.503085920274,58219.50355467074,60869.07980467078,599,143345664,1866240000,2009585664,3349309.44,191.6490234375,0.07671630786428088,0.9980097410508173,0.9980097410508173,0.04184272633593911,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,INTERCONNECT
720p,5,4,median,raw_gather,0.4,50,16.751597392692027,12955.03433592003,24435.294570295497,25661.04269529554,599,144793600,1866240000,2011033600,3351722.6666666665,191.787109375,0.07732868898498359,0.9951482738910797,0.9951482738910797,0.0647155764106452,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,INTERCONNECT
720p,5,4,median,raw_gather,0.4,100,33.26775398454095,4042.2999609199815,7572.933164045011,8057.024140607551,597,217190400,1866240000,2083430400,3472384.0,198.69140625,0.11550614431602677,0.9894856657098123,0.9894856657098123,0.09810606612562911,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,INTERCONNECT
720p,5,4,median,raw_gather,0.4,125,41.43908768011744,2266.900195294981,4188.579648419962,4536.22042966996,594,217190400,1866240000,2083430400,3472384.0,198.69140625,0.11526636197098582,0.9866841022359436,0.9866841022359436,0.11346208172181084,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,INTERCONNECT
720p,5,4,median,raw_gather,0.4,200,59.08166199440975,116.85068357624914,191.408398419999,265.9661132637484,0,286691328,1866240000,2152931328,3588218.88,205.31953125,0.13615672107846427,0.8809987414948012,0.8809987414948012,0.13447958952598396,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,INTERCONNECT_HEADROOM_LOW
720p,5,4,median,raw_gather,0.4,400,60.11168463371662,61.48813474812414,98.966992169999,136.4458495918734,0,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.07075041964430497,0.4505834515551528,0.4505834515551528,0.1096305216714652,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,median,raw_gather,0.4,800,60.64028235397426,33.80686033406164,52.746289044999,71.68571775593591,0,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.036482694079469545,0.2296984609308414,0.2296984609308414,0.08398276959077727,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,median,raw_gather,0.4,1600,60.908082815044985,19.96622312703039,29.635937482499003,39.30565183796716,0,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.019121830885365093,0.11779275255214444,0.11779275255214444,0.08379679460051662,0.13353320448,3.2,23.964077043319076,2.3233167359999998,1.1501568,1,HEADROOM
720p,5,4,adversarial,owner_only,0.4,12.5,58.4556333891586,222.32934023281132,291.6624218328161,370.08616583281764,599,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.5385164334691454,0.11617172309613336,0.5385164334691454,0.8725785566106029,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,BURST_OR_PER_FRAME_LATENCY
720p,5,4,adversarial,owner_only,0.4,25,58.77739141081722,166.14129091640507,235.47437251640986,313.8981165164114,294,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.2709362225016434,0.060756679886719255,0.2709362225016434,0.8773815008922542,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,BURST_OR_PER_FRAME_LATENCY
720p,5,4,adversarial,owner_only,0.4,50,58.939602379713854,138.04726625820194,207.38034785820673,285.80409185820827,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.13603843485719835,0.03281976069474203,0.13603843485719835,0.8798028554290178,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
720p,5,4,adversarial,owner_only,0.4,100,59.021044074511956,124.00025392910038,193.33333552910517,271.7570795291067,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.06830994198764513,0.01879339699129698,0.06830994198764513,0.8810185513743812,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
720p,5,4,adversarial,owner_only,0.4,125,59.03735942926222,121.19085146328007,190.52393306328486,268.9476770632864,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.05474177655828933,0.015983471433567414,0.05474177655828933,0.8812620938333912,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
720p,5,4,adversarial,owner_only,0.4,200,59.06184938127779,116.9767477645496,186.3098293645544,264.7335733645559,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.034375457505448265,0.011765669054799512,0.034375457505448265,0.8816276600883822,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
720p,5,4,adversarial,owner_only,0.4,400,59.08227320061357,113.46499468227421,182.798076282279,261.22182028228053,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.01739061324745796,0.00824815976269416,0.01739061324745796,0.8819325303936589,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
720p,5,4,adversarial,owner_only,0.4,800,59.092490408175145,111.70911814113651,181.0421997411413,259.46594374114284,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.00889378528732806,0.006488492682490165,0.00889378528732806,0.882085044628982,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
720p,5,4,adversarial,owner_only,0.4,1600,59.097600337231086,110.83117987056767,180.16426147057246,258.588005470574,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.004644269182751779,0.005608430895773081,0.005608430895773081,0.8821613215292821,0.5129699327999999,0.8,1.5595455968213818,8.97122304,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
720p,5,4,adversarial,finishing_owner,0.4,12.5,47.7418162776939,1123.7853072945118,1902.2241622749661,2439.2686056343355,599,143345664,157387200,300732864,501221.44,28.680120849609374,0.8708366885177372,0.9592675959914856,0.9592675959914856,0.5848275177099244,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,finishing_owner,0.4,25,51.62140132844066,757.0434914757634,1316.7150344444963,1605.946704366368,597,146241536,292862400,439103936,731839.8933333333,41.876214599609376,0.48065305158281135,0.9653041991827339,0.9653041991827339,0.4993236328318391,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,finishing_owner,0.4,50,58.52566059991946,152.96487209101497,234.85062038203068,343.10355617304594,56,217190400,431102400,648292800,1080488.0,61.826019287109375,0.4052412453779189,0.8067397242744679,0.8067397242744679,0.4140005184733034,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,finishing_owner,0.4,100,59.63341664353231,98.17498561640559,152.5014535119135,206.82792140742094,0,288139264,566577600,854716864,1424528.1066666667,81.51215209960938,0.2746784898215864,0.5417999091982261,0.5417999091982261,0.31243376654930494,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,finishing_owner,0.4,125,59.92399721942302,81.78893825312434,125.33011256953068,168.87128688593657,0,289587200,566577600,856164800,1426941.3333333333,81.65023803710938,0.2222316392547341,0.43651076912990894,0.43651076912990894,0.31395618785134594,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,finishing_owner,0.4,200,60.364007110343664,64.00087337275318,84.77231044550717,112.13554439326072,0,289587200,567960000,857547200,1429245.3333333333,81.78207397460938,0.14050923647157273,0.27729658659251494,0.27729658659251494,0.2707836098993588,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,finishing_owner,0.4,400,60.56924533202117,45.401445994774804,62.398686996826655,82.09549708227678,0,289587200,634315200,923902400,1539837.3333333333,88.11019897460938,0.07128896072188491,0.15751287516316034,0.15751287516316034,0.23883467896592175,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,finishing_owner,0.4,800,60.60925396207554,38.54547179738711,54.230220597388325,78.31513001613894,0,289587200,635697600,925284800,1542141.3333333333,88.24203491210938,0.036464026631273794,0.08139929809222957,0.08139929809222957,0.23832633526641583,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,finishing_owner,0.4,1600,60.62496185991675,35.11748469869326,50.80223349869448,74.02410580807009,0,289587200,635697600,925284800,1542141.3333333333,88.24203491210938,0.019032946278037935,0.0431351955125682,0.0431351955125682,0.23838810150642892,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,independent_au,0.4,12.5,53.739087151978865,727.2659336476563,1212.313786298435,1318.0032898984336,598,143345664,45000000,188345664,313909.44,17.962042236328124,0.9802301702807329,0.31179665019591185,0.9802301702807329,0.6582928634362208,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,independent_au,0.4,25,59.776544986405426,144.93927054921824,177.5837488984398,206.01222354922174,200,146241536,45000000,191241536,318735.8933333333,18.238214111328126,0.5565865711003719,0.17580419063002417,0.5565865711003719,0.5782067288495564,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,BURST_OR_PER_FRAME_LATENCY
720p,5,4,adversarial,independent_au,0.4,50,60.2226683903118,100.28682277460894,119.64388167461038,145.59502697461176,0,217190400,45000000,262190400,436984.0,25.004425048828125,0.41699160485007786,0.09096703163516218,0.41699160485007786,0.4260048614892391,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,independent_au,0.4,100,60.43830543634356,72.03437953730418,87.71912833730494,106.996187237306,0,288139264,45000000,333139264,555232.1066666667,31.770635986328124,0.27838590171457395,0.04806390915122503,0.27838590171457395,0.31665077190210184,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,independent_au,0.4,125,60.47428578619129,60.84445338984324,76.529202189844,101.32969858984507,0,289587200,45000000,334587200,557645.3333333334,31.908721923828125,0.22427241650476062,0.039441606757276496,0.22427241650476062,0.3168392815810271,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,independent_au,0.4,200,60.553690032749294,52.76001609365176,68.44476489365297,91.11381056865321,0,289587200,45000000,334587200,557645.3333333334,31.908721923828125,0.14095076121246994,0.026499982308067046,0.14095076121246994,0.2716344981840177,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,independent_au,0.4,400,60.59729784744304,42.224756846825585,57.9095056468268,82.21470637182756,0,289587200,45000000,334587200,557645.3333333334,31.908721923828125,0.07132197805038386,0.01568342506543166,0.07132197805038386,0.2389452947326899,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,independent_au,0.4,800,60.61898011372953,36.9571272234125,52.641876023413715,76.72678544216433,0,289587200,45000000,334587200,557645.3333333334,31.908721923828125,0.03646987812472977,0.010269277573586252,0.03646987812472977,0.23836458021959395,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,independent_au,0.4,1600,60.62982706649852,34.323312411705956,50.00806121170717,73.22993352108278,0,289587200,45000000,334587200,557645.3333333334,31.908721923828125,0.019034473688739097,0.007560750644138808,0.019034473688739097,0.2384072323615236,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,raw_gather,0.4,12.5,4.209109829629297,66451.2414301504,125826.4147114006,131323.6472114003,600,143345664,1866240000,2009585664,3349309.44,191.6490234375,0.07677645199590818,0.9991782215597302,0.9991782215597302,0.05156073742801157,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,raw_gather,0.4,25,8.404341494384687,30790.702248800277,58229.70271755074,60879.27896755078,599,146241536,1866240000,2012481536,3354135.8933333335,191.9251953125,0.07825383042429059,0.9978671633036825,0.9978671633036825,0.08129353753563229,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,raw_gather,0.4,50,16.746828669860847,12965.233498800033,24445.4937331755,25671.24185817554,599,217190400,1866240000,2083430400,3472384.0,198.69140625,0.11595778051438835,0.9948649823229463,0.9948649823229463,0.11846420324071512,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,raw_gather,0.4,100,33.24895152282512,4052.499123799982,7583.13232692501,8067.22330348755,598,288139264,1866240000,2154379264,3590632.1066666665,205.4576171875,0.15314855841705752,0.9889264224751616,0.9889264224751616,0.17419922826471432,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,raw_gather,0.4,125,41.40991825729627,2277.0993581749817,4198.778811299962,4546.419592549961,596,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.15357109743574782,0.9859895646054048,0.9859895646054048,0.21695648952941743,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT
720p,5,4,adversarial,raw_gather,0.4,200,59.022385468985846,127.04984645624927,201.60756129999936,276.165276143749,0,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.13738634517450668,0.8801148370389045,0.8801148370389045,0.2647653024914048,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
720p,5,4,adversarial,raw_gather,0.4,400,60.05032432532062,71.68729762812427,109.16615504999936,146.645012471874,0,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.07067819961595317,0.4501235087052056,0.4501235087052056,0.23678848652345993,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,raw_gather,0.4,800,60.57457772848569,44.53922904531191,63.47865775624996,82.4180864671871,0,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.03644316455127057,0.2294495793167575,0.2294495793167575,0.23818998216631856,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,4,adversarial,raw_gather,0.4,1600,60.61267647570873,38.11436332265566,53.79911212265688,75.03917290859499,0,289587200,1866240000,2155827200,3593045.3333333335,205.595703125,0.019029089334454588,0.11722145356810919,0.11722145356810919,0.23833979319698378,0.5129699327999999,3.2,6.238182387285527,8.97122304,3.9105331199999998,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,12.5,60.21526076633669,128.58308231280716,139.74013590562663,150.49690247279977,196,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.55472681738688,0.11966871615842768,0.55472681738688,0.13296870691494955,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,BURST_OR_PER_FRAME_LATENCY
720p,5,8,optimistic,owner_only,0.4,25,60.556737995673025,72.39503299640091,82.84672195640815,94.30885315639352,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.27913817618911696,0.06259594475146987,0.27913817618911696,0.1337227646911327,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,50,60.728933113290715,44.30100833819779,54.75269729820502,66.2148284981904,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.14016838725948091,0.033816126535512483,0.14016838725948091,0.13410300986212917,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,100,60.81539842690979,30.253996009096227,40.70568496910346,52.16781616908884,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.07038669687464497,0.019364752754592207,0.07038669687464497,0.13429394453215474,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,125,60.83272104409974,27.444593543275914,37.896282503283146,49.358413703268525,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.056406506913963934,0.016469538414900856,0.056406506913963934,0.13433219672900346,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,200,60.85872348090354,23.230489844545446,33.68217880455268,45.144310004538056,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.03542128268534698,0.012123623067598155,0.03542128268534698,0.13438961590072898,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,400,60.880409164813,19.718736762270055,30.170425722277287,41.632556922262665,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.01791988684215459,0.008499187895234073,0.01791988684215459,0.13443750272063656,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,800,60.891257803217194,17.96286022113236,28.41454918113959,39.87668038112497,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.009164510905470854,0.0066860015199010445,0.009164510905470854,0.13446145893044179,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,owner_only,0.4,1600,60.89668357243553,17.084921950563512,27.536610910570744,38.99874211055612,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.0047856527038894646,0.005779165983878364,0.005779165983878364,0.13447344023730318,0.02927149056,0.8,27.33034719773423,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,12.5,60.21526076633669,128.58308231280716,139.74013590562663,150.49690247279977,196,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.55472681738688,0.11966871615842768,0.55472681738688,0.13296870691494955,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,BURST_OR_PER_FRAME_LATENCY
720p,5,8,optimistic,finishing_owner,0.4,25,60.556737995673025,72.39503299640091,82.84672195640815,94.30885315639352,0,72396800,15000000,87396800,145661.33333333334,8.334808349609375,0.27913817618911696,0.06259594475146987,0.27913817618911696,0.1337227646911327,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,50,60.029467803487464,44.30100833819779,54.75269729820502,112.64852487281132,0,73844736,21912000,95756736,159594.56,9.132073974609375,0.1413250311486644,0.0466167068693047,0.1413250311486644,0.13141165861345355,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,100,60.277269187360034,30.253996009096227,71.39687015461004,112.53974430011112,0,144793600,223742400,368536000,614226.6666666666,35.146331787109375,0.13952775068377263,0.2191856114536893,0.2191856114536893,0.10330408201638787,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,125,60.3291860299507,35.619188614921356,68.62882028296826,101.62311959937324,0,146241536,291480000,437721536,729535.8933333333,41.744378662109376,0.11298996692937574,0.22842800856823145,0.22842800856823145,0.09199694220236958,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,200,60.570381916261226,30.134432743199795,50.905869815956976,71.67730688870688,0,215742464,361982400,577724864,962874.7733333333,55.096136474609374,0.10504723701767753,0.17909315143689836,0.17909315143689836,0.08066423416638026,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,400,60.841271133686924,19.942441651375702,33.8240586252532,44.40977716162888,0,286691328,497457600,784148928,1306914.88,74.78226928710937,0.07090902008473647,0.12513339239812904,0.12513339239812904,0.058244215235979536,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,800,60.988109146920394,13.155185486824848,20.29599397376387,27.436802460701074,0,360536064,569342400,929878464,1549797.44,88.68012084960938,0.045695592910161446,0.07386768274820757,0.07386768274820757,0.04626785440653446,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,finishing_owner,0.4,1600,61.08769073861024,8.891941811592915,12.662346055062699,17.256724907905664,0,434380800,637080000,1071460800,1785768.0,102.18246459960938,0.028771399544539323,0.04354832237121996,0.04354832237121996,0.034906880325771494,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,12.5,60.15698355102715,131.4256208200768,144.70022409156172,157.97482736304482,196,72396800,20250000,92646800,154411.33333333334,8.835487365722656,0.5541899446113842,0.15971201812981847,0.5541899446113842,0.1328400178440447,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,BURST_OR_PER_FRAME_LATENCY
720p,5,8,optimistic,independent_au,0.4,25,60.55469800962906,72.7288190071431,83.2659842942985,94.64263916713571,0,72396800,20250000,92646800,154411.33333333334,8.835487365722656,0.2791287728096978,0.08280614715062293,0.2791287728096978,0.13371825994760195,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,50,60.79844070413329,44.46790134356888,54.919590303576115,61.79686902356298,0,73844736,20250000,94094736,156824.56,8.973573303222656,0.14313539401065095,0.04400166543585962,0.14313539401065095,0.1330950319299299,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,100,60.936072981669895,30.337442511781774,34.922294991788476,40.92316778178247,0,144793600,20250000,165043600,275072.6666666667,15.739784240722656,0.14105272706046068,0.02448807995256435,0.14105272706046068,0.10443314977472562,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,125,60.971920485316424,25.221160370858343,30.750504785430167,36.010543305428655,0,146241536,20250000,166491536,277485.8933333333,15.877870178222656,0.1141937382651947,0.02057753937780434,0.1141937382651947,0.09297705826944858,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,200,61.0274240726019,18.928293156783184,23.513145636788067,27.857065575893557,0,215742464,20250000,235992464,393320.7733333333,22.505995178222655,0.10583988540795126,0.014703492346000472,0.10583988540795126,0.08127289725148248,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,400,61.085992624127144,13.049337822945745,16.39446810544723,19.900064658393575,0,286691328,20250000,306941328,511568.88,29.272206115722657,0.07119423702313118,0.009802241412932946,0.07119423702313118,0.05847849060361199,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,800,61.127035674850845,9.636956250222283,11.44303046897312,13.73545670897147,0,360536064,20250000,380786064,634643.44,36.314588928222655,0.04579968418555152,0.007349495146099165,0.04579968418555152,0.04637324925247085,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,independent_au,0.4,1600,61.14899616339017,7.107728354485516,8.457117485111667,10.245570073970157,0,434380800,20250000,454630800,757718.0,43.356971740722656,0.02880027349359951,0.006122027608779214,0.02880027349359951,0.034941911624225226,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,HEADROOM
720p,5,8,optimistic,raw_gather,0.4,12.5,4.20926668951291,66445.9293277504,125821.1026090006,131318.3351090003,600,72396800,1866240000,1938636800,3231061.3333333335,184.8828125,0.038777430911857515,0.9992154576941834,0.9992154576941834,0.009294998338321614,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,INTERCONNECT
720p,5,8,optimistic,raw_gather,0.4,25,8.40591835573637,30777.309926240276,58216.31039499074,60865.88664499078,599,72396800,1866240000,1938636800,3231061.3333333335,184.8828125,0.03874734334571538,0.9980543877477366,0.9980543877477366,0.018562139895602132,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,INTERCONNECT
720p,5,8,optimistic,raw_gather,0.4,50,16.753090945419096,12951.841176240032,24432.101410615498,25657.84953561554,599,73844736,1866240000,1940084736,3233474.56,185.0208984375,0.039441147595185105,0.9952370001410883,0.9952370001410883,0.036674512511864266,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,INTERCONNECT
720p,5,8,optimistic,raw_gather,0.4,100,33.27364504184058,4039.106801239981,7569.740004365009,8053.830980927549,596,144793600,1866240000,2011033600,3351722.6666666665,191.787109375,0.07702068976130422,0.989660883933338,0.989660883933338,0.057024868623399234,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,INTERCONNECT
720p,5,8,optimistic,raw_gather,0.4,125,41.44822850829463,2263.7070356149816,4185.386488739963,4533.0272699899615,594,146241536,1866240000,2012481536,3354135.8933333335,191.9251953125,0.07762799859604284,0.9869017496396059,0.9869017496396059,0.06320506761976123,0.02927149056,6.4,218.64277758187384,0.506068992,0.2875392,1,INTERCONNECT
