source_res,source_fps,nodes,scene,transport,effective_utilization,bandwidth_mib_s,throughput_fps,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_misses,context_bytes,output_transport_bytes,total_transfer_bytes,avg_bytes_per_display_frame,avg_mib_s_over_clip,ingress_busy_fraction,egress_busy_fraction,link_busy_fraction,max_node_busy_fraction,required_effective_tops,available_effective_tops,compute_capacity_ratio,reconstructed_gop,authoritative_gop,stale_replays_rejected,bottleneck
540p,10,8,optimistic,owner_only,0.3,125,60.432704321939454,14.868886770778772,18.292062450782396,18.292062450782396,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06559584480902812,0.01636123994231658,0.06559584480902812,0.11591708212167162,0.0233985024,0.6,25.642666771699027,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,owner_only,0.4,125,60.443845725474596,14.184783090780911,17.31712485078333,17.31712485078333,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06560793809172076,0.016364256308679423,0.06560793809172076,0.10611695633839885,0.0233985024,0.8,34.190222362265374,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,owner_only,0.5,125,60.450532539687266,13.774320882777829,16.732162290781616,16.732162290781616,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06561519620191593,0.016366066662411076,0.06561519620191593,0.10023514619071457,0.0233985024,1.0,42.73777795283171,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,owner_only,0.6,125,60.45499123783677,13.500679410779412,16.34218725078108,16.342187250781535,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.065620035834283,0.016367273787445,0.065620035834283,0.0963132163766549,0.0233985024,1.2,51.28533354339805,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,owner_only,0.7,125,60.45817642494083,13.305221216494829,16.063633650780503,16.06363365078164,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06562349315166287,0.01636813612864014,0.06562349315166287,0.09351148370765429,0.0233985024,1.4,59.8328891339644,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,finishing_owner,0.2,125,60.17879768435491,25.890354533203116,37.29462448484355,37.29462448484401,0,168627200,291480000,460107200,766845.3333333334,43.879241943359375,0.13064049070740497,0.2278585841725622,0.2278585841725622,0.0947467207519853,0.0233985024,3.2,136.7608894490615,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,finishing_owner,0.3,125,60.24623079082372,14.868886770778772,26.134962781562535,26.13496278156265,0,167784064,156004800,323788864,539648.1066666667,30.878912353515624,0.13013294497991937,0.12433036416959925,0.13013294497991937,0.09491889014008639,0.0233985024,4.8,205.1413341735922,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,finishing_owner,0.4,125,60.24726540376245,14.184783090780911,25.963936861562615,25.963936861562615,0,167784064,156004800,323788864,539648.1066666667,30.878912353515624,0.1301351797625251,0.12433249930405926,0.1301351797625251,0.08687747671206633,0.0233985024,6.4,273.521778898123,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,finishing_owner,0.5,125,60.31211850472062,13.774320882777829,25.802029946062703,25.802029946062703,0,167784064,154622400,322406464,537344.1066666667,30.747076416015624,0.13027526363014613,0.12340616292474835,0.13027526363014613,0.0823156584246211,0.0233985024,8.0,341.9022236226537,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,finishing_owner,0.6,125,60.313815190608835,13.500679410779412,25.522176078281063,25.522176078281404,0,167784064,154622400,322406464,537344.1066666667,30.747076416015624,0.13027892850226247,0.12340963455698983,0.13027892850226247,0.07909032612733222,0.0233985024,9.6,410.2826683471844,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,finishing_owner,0.7,125,60.31411145426335,13.305221216494829,25.473311529709463,25.473311529709918,0,167784064,154622400,322406464,537344.1066666667,30.747076416015624,0.13027956843709895,0.12341024074960456,0.13027956843709895,0.07678524045349751,0.0233985024,11.2,478.6631130717152,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,independent_au,0.2,125,60.46904670623531,15.726161960428726,17.367569960430046,17.367569960430046,0,168627200,20250000,188877200,314795.3333333333,18.012733459472656,0.13127058429692276,0.02040782346745182,0.13127058429692276,0.09520369470432115,0.0233985024,3.2,136.7608894490615,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,independent_au,0.3,125,60.475041970316454,14.93564397292721,16.337435972930507,16.337435972930507,0,167784064,20250000,188034064,313390.1066666667,17.932325744628905,0.13062718125397113,0.02040984682150936,0.13062718125397113,0.0952793857748175,0.0233985024,4.8,205.1413341735922,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,independent_au,0.4,125,60.479212132826426,14.251540292929349,15.55057626585949,15.55057626585949,0,167784064,20250000,188034064,313390.1066666667,17.932325744628905,0.1306361888801968,0.020411254218268025,0.1306361888801968,0.08721194743729592,0.0233985024,6.4,273.521778898123,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,independent_au,0.5,125,60.48207599197662,13.841078084926266,15.388669350359578,15.388669350359578,0,167784064,20250000,188034064,313390.1066666667,17.932325744628905,0.13064237486760763,0.020412220748007727,0.13064237486760763,0.08254762113484454,0.0233985024,8.0,341.9022236226537,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,independent_au,0.6,125,60.485287932358176,13.56743661292785,15.067104678359101,15.06710467835967,0,167784064,20250000,188034064,313390.1066666667,17.932325744628905,0.13064931271675545,0.020413304752401135,0.13064931271675545,0.07931518066561741,0.0233985024,9.6,410.2826683471844,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,independent_au,0.7,125,60.487582384359705,13.371978418643266,14.9931937318579,14.993193731858355,0,167784064,20250000,188034064,313390.1066666667,17.932325744628905,0.13065426877445654,0.02041407911174616,0.13065426877445654,0.0770060844112045,0.0233985024,11.2,478.6631130717152,0.410462208,0.2875392,1,HEADROOM
540p,10,8,optimistic,raw_gather,0.2,125,41.74974043367215,2206.774802707482,4133.222302707463,4328.4840214574615,580,168627200,1866240000,2034867200,3391445.3333333335,194.06005859375,0.09063335904066562,0.9940808899165594,0.9940808899165594,0.06573163889190464,0.0233985024,3.2,136.7608894490615,0.410462208,0.2875392,1,INTERCONNECT
540p,10,8,optimistic,raw_gather,0.3,125,41.75073414119304,2206.4327508674824,4132.8802508674635,4328.141969617462,580,167784064,1866240000,2034024064,3390040.1066666665,193.97965087890626,0.09018233867162782,0.9941045505584324,0.9941045505584324,0.0657789424366688,0.0233985024,4.8,205.1413341735922,0.410462208,0.2875392,1,INTERCONNECT
540p,10,8,optimistic,raw_gather,0.4,125,41.75123101269253,2206.2617249474824,4132.709224947463,4327.970943697461,580,167784064,1866240000,2034024064,3390040.1066666665,193.97965087890626,0.0901834119230272,0.9941163813017435,0.9941163813017435,0.060205912678300166,0.0233985024,6.4,273.521778898123,0.410462208,0.2875392,1,INTERCONNECT
540p,10,8,optimistic,raw_gather,0.5,125,41.75152914126894,2206.159109395482,4132.606609395463,4327.868328145461,581,167784064,1866240000,2034024064,3390040.1066666665,193.97965087890626,0.09018405588612867,0.9941234798828957,0.9941234798828957,0.0569836493345746,0.0233985024,8.0,341.9022236226537,0.410462208,0.2875392,1,INTERCONNECT
540p,10,8,optimistic,raw_gather,0.6,125,41.75172789601858,2206.0906990274825,4132.538199027464,4327.799917777462,581,167784064,1866240000,2034024064,3390040.1066666665,193.97965087890626,0.0901844851999722,0.9941282123266509,0.9941282123266509,0.054749608613548724,0.0233985024,9.6,410.2826683471844,0.410462208,0.2875392,1,INTERCONNECT
540p,10,8,optimistic,raw_gather,0.7,125,41.75186986485546,2206.0418344789105,4132.489334478891,4327.751053228889,581,167784064,1866240000,2034024064,3390040.1066666665,193.97965087890626,0.09018479185522012,0.994131592671205,0.994131592671205,0.053153852218931257,0.0233985024,11.2,478.6631130717152,0.410462208,0.2875392,1,INTERCONNECT
540p,10,8,median,owner_only,0.2,125,60.14509604063504,32.790504690779926,43.36672485078125,43.36672485078179,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06528366436967971,0.01628337435359907,0.06528366436967971,0.366718411757728,0.1020045312,0.4,3.9213944252703943,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,owner_only,0.3,125,60.24197167184898,26.75697381078112,34.86634725078147,34.86634725078147,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06538881668649534,0.01630960196437106,0.06538881668649534,0.28196250021651365,0.1020045312,0.6,5.882091637905591,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,owner_only,0.4,125,60.290526609874235,23.740208370780238,30.616158450782677,30.616158450782677,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06544151997381556,0.016322747478878956,0.06544151997381556,0.23948207474119537,0.1020045312,0.8,7.842788850540789,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,owner_only,0.5,125,60.31969716066529,21.930149106778117,28.066045170781763,28.066045170781763,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06547318274555734,0.016330644963959213,0.06547318274555734,0.21396093396029528,0.1020045312,1.0,9.803486063175985,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,owner_only,0.6,125,60.33915988144938,20.723442930780948,26.365969650782972,26.36596965078388,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06549430828720634,0.016335914201009778,0.06549430828720634,0.1969331157106129,0.1020045312,1.2,11.764183275811183,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,owner_only,0.7,125,60.35306951622821,19.861509947923878,25.15162999363929,25.15162999363929,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06550940630829508,0.016339680024079914,0.06550940630829508,0.18476365926310895,0.1020045312,1.4,13.724880488446379,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,finishing_owner,0.2,125,60.02369935445213,41.42214809734287,52.510492823906134,52.51049282390659,0,252940800,431102400,684043200,1140072.0,65.23544311523438,0.19544768487665412,0.3338368391930684,0.3338368391930684,0.19423742176749392,0.1020045312,3.2,31.371155402163154,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,finishing_owner,0.3,125,60.09773993780563,29.10698454156227,50.742204268124624,50.74220426812519,0,252097664,428337600,680435264,1134058.7733333334,64.89136352539063,0.19503645136902187,0.33213582327399893,0.33213582327399893,0.15035829515943622,0.1020045312,4.8,47.05673310324473,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,finishing_owner,0.4,125,60.1022801838763,28.352793181561992,39.4411379081248,39.441137908125256,0,169470336,292862400,462332736,770554.56,44.091485595703126,0.13111873924534903,0.22862534677376858,0.22862534677376858,0.15338087978428974,0.1020045312,6.4,62.74231080432631,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,finishing_owner,0.5,125,60.168574762769666,27.900278365561462,38.988623092124726,38.988623092125295,0,169470336,291480000,460950336,768250.56,43.959649658203126,0.13126336706274142,0.22781987651258637,0.22781987651258637,0.137478119433931,0.1020045312,8.0,78.42788850540788,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,finishing_owner,0.6,125,60.170395062400615,27.46323438992181,38.68694654812498,38.686946548125206,0,169470336,291480000,460950336,768250.56,43.959649658203126,0.13126733821644687,0.22782676882204814,0.22782676882204814,0.12648390827003878,0.1020045312,9.6,94.11346620648946,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,finishing_owner,0.7,125,60.17169534385699,27.247751144207484,38.471463302410484,38.47146330241094,0,169470336,291480000,460950336,768250.56,43.959649658203126,0.13127017490192208,0.2278316921555655,0.2278316921555655,0.11863049300766952,0.1020045312,11.2,109.79904390757103,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,independent_au,0.2,125,60.3801584126202,24.035606316405392,26.864627175312762,30.468223503906245,0,252940800,27000000,279940800,466568.0,26.697235107421875,0.1966083780432124,0.025560294940526338,0.1966083780432124,0.19539092761883062,0.1020045312,3.2,31.371155402163154,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,independent_au,0.3,125,60.41138359738643,21.916156261406172,23.500465070312202,26.90956170140626,0,252097664,27000000,279097664,465162.7733333333,26.616827392578124,0.19605432569212183,0.025573513271732812,0.19605432569212183,0.1511429989767668,0.1020045312,4.8,47.05673310324473,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,independent_au,0.4,125,60.4204939294231,19.653582181405454,22.350308042812685,24.200388396406197,0,169470336,27000000,196470336,327450.56,18.736871337890626,0.13181295226021283,0.025577369882579578,0.13181295226021283,0.1541929605256876,0.1020045312,6.4,62.74231080432631,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,independent_au,0.5,125,60.43380209234855,18.296037733403864,21.068557287312615,23.66787358040625,0,169470336,27000000,196470336,327450.56,18.736871337890626,0.13184198526094287,0.02558300353075861,0.13184198526094287,0.13808413269977207,0.1020045312,8.0,78.42788850540788,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,independent_au,0.6,125,60.44157478054568,17.391008101405987,20.418602568906863,23.033534821406263,0,169470336,27000000,196470336,327450.56,18.736871337890626,0.13185894210640425,0.025586293886531473,0.13185894210640425,0.1270539538972776,0.1020045312,9.6,94.11346620648946,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,independent_au,0.7,125,60.44426380814838,17.141419357097902,19.987636077477873,22.034678409977644,0,169470336,27000000,196470336,327450.56,18.736871337890626,0.13186480847134055,0.02558743221310158,0.13186480847134055,0.11916787077494781,0.1020045312,11.2,109.79904390757103,1.810059264,1.1501568,1,HEADROOM
540p,10,8,median,raw_gather,0.2,125,41.737721698561614,2210.9131553474826,4137.360655347464,4332.622374097462,581,252940800,1866240000,2119180800,3531968.0,202.100830078125,0.13590533682101172,0.9937947181997957,0.9937947181997957,0.13506377548148363,0.1020045312,3.2,31.371155402163154,1.810059264,1.1501568,1,INTERCONNECT
540p,10,8,median,raw_gather,0.3,125,41.742101590016944,2209.404772627482,4135.852272627462,4331.1139913774605,581,252097664,1866240000,2118337664,3530562.7733333334,202.02042236328126,0.13546651463478268,0.9938990054684211,0.9938990054684211,0.10443439699965708,0.1020045312,4.8,47.05673310324473,1.810059264,1.1501568,1,INTERCONNECT
540p,10,8,median,raw_gather,0.4,125,41.74429188047693,2208.6505812674823,4135.0980812674625,4330.359800017461,580,169470336,1866240000,2035710336,3392850.56,194.14046630859374,0.09106907267598752,0.9939511573109719,0.9939511573109719,0.10653133616580181,0.1020045312,6.4,62.74231080432631,1.810059264,1.1501568,1,INTERCONNECT
540p,10,8,median,raw_gather,0.5,125,41.7456061650881,2208.198066451482,4134.645566451463,4329.9072852014615,581,169470336,1866240000,2035710336,3392850.56,194.14046630859374,0.09107193991065314,0.9939824510436349,0.9939824510436349,0.09538380213980072,0.1020045312,8.0,78.42788850540788,1.810059264,1.1501568,1,INTERCONNECT
540p,10,8,median,raw_gather,0.6,125,41.7464824008067,2207.8963899074824,4134.343889907463,4329.605608657461,581,169470336,1866240000,2035710336,3392850.56,194.14046630859374,0.09107385150073515,0.9940033146268303,0.9940033146268303,0.08775508695105709,0.1020045312,9.6,94.11346620648946,1.810059264,1.1501568,1,INTERCONNECT
540p,10,8,median,raw_gather,0.7,125,41.74710830598411,2207.680906661768,4134.128406661748,4329.390125411746,581,169470336,1866240000,2035710336,3392850.56,194.14046630859374,0.09107521697135453,0.9940182177224974,0.9940182177224974,0.08230580859791374,0.1020045312,11.2,109.79904390757103,1.810059264,1.1501568,1,INTERCONNECT
540p,10,8,adversarial,owner_only,0.2,125,53.00095665840786,681.2603248508003,1231.2323120508972,1308.2978864509041,531,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.05752915688124831,0.01434920675468959,0.05752915688124831,0.991581584281851,0.37696389119999996,0.4,1.0611095899044032,6.7571712,3.9105331199999998,1,BURST_OR_PER_FRAME_LATENCY
540p,10,8,adversarial,owner_only,0.3,125,59.640738817739496,64.87564005078093,87.62218725078128,87.62218725078128,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06473621678326816,0.01614682726981353,0.06473621678326816,0.8035479760822474,0.37696389119999996,0.6,1.5916643848566046,6.7571712,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
540p,10,8,adversarial,owner_only,0.4,125,59.817835081194964,53.61368805078018,71.91535845078033,71.91535845078135,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.0649284434781385,0.016194773402487768,0.0649284434781385,0.649342602890417,0.37696389119999996,0.8,2.1222191798088064,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,owner_only,0.5,125,59.924598572459026,46.85651685078119,62.4912611707814,62.4912611707814,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06504432843617247,0.016223678001698574,0.06504432843617247,0.5563790152211735,0.37696389119999996,1.0,2.6527739747610077,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,owner_only,0.6,125,59.99598621062172,42.35173605077944,56.2085296507812,56.20852965078154,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06512181516271805,0.016243005124156523,0.06512181516271805,0.494218712291186,0.37696389119999996,1.2,3.183328769713209,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,owner_only,0.7,125,60.04708160426645,39.13403547935195,51.72086427935392,51.72086427935392,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06517727595252684,0.016256838428569228,0.06517727595252684,0.44972774398028975,0.37696389119999996,1.4,3.713883564665411,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,finishing_owner,0.2,125,59.81571671322789,65.63211196484326,76.72045669140607,76.72045669140653,0,420724864,569342400,990067264,1650112.1066666667,94.42017211914063,0.3239655083252914,0.4378249061716561,0.4378249061716561,0.3989692111461465,0.37696389119999996,3.2,8.488876719235225,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,finishing_owner,0.3,125,59.9123443159604,49.45426096484334,71.0894806914057,71.0894806914065,0,337254400,566577600,903832000,1506386.6666666667,86.19613647460938,0.2601081322652087,0.43642588464140525,0.43642588464140525,0.29022920350503195,0.37696389119999996,4.8,12.733315078852836,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,finishing_owner,0.4,125,59.92919265801024,46.638772964843156,68.27399269140551,68.27399269140653,0,335568128,566577600,902145728,1503576.2133333334,86.03532104492187,0.2588882832322231,0.4365486148177619,0.4365486148177619,0.23453398282239396,0.37696389119999996,6.4,16.97775343847045,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,finishing_owner,0.5,125,59.93930621251885,44.94948016484341,66.58469989140576,66.58469989140656,0,335568128,566577600,902145728,1503576.2133333334,86.03532104492187,0.2589319728039992,0.4366222860623725,0.4366222860623725,0.2007242184933079,0.37696389119999996,8.0,21.222191798088062,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,finishing_owner,0.6,125,60.00928461246465,43.82328496484297,54.91162969140578,54.911629691406574,0,253783936,431102400,684886336,1141477.2266666666,65.31585083007812,0.19605211044770374,0.3337566679947811,0.3337566679947811,0.22702755185183424,0.37696389119999996,9.6,25.466630157705673,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,finishing_owner,0.7,125,60.01411304566391,32.4719848219861,54.10720454854891,54.10720454854936,0,253783936,431102400,684886336,1141477.2266666666,65.31585083007812,0.1960678850819955,0.33378352253548477,0.33378352253548477,0.20634360497539792,0.37696389119999996,11.2,29.711068517323287,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,independent_au,0.2,125,60.20231244218863,44.69754332734328,47.50892592968739,53.20933852734376,0,420724864,45000000,465724864,776208.1066666667,44.414984130859374,0.3260593339739851,0.03926422449400281,0.3260593339739851,0.401547794192395,0.37696389119999996,3.2,8.488876719235225,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,independent_au,0.3,125,60.275755676916646,36.21096577734352,41.22574533984334,47.578362527343785,0,337254400,45000000,382254400,637090.6666666666,36.454620361328125,0.26168587473917665,0.03931212450878539,0.26168587473917665,0.2919896518907399,0.37696389119999996,4.8,12.733315078852836,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,independent_au,0.4,125,60.30877980089492,31.89764015234323,37.09260696484307,42.287573777342914,0,335568128,45000000,380568128,634280.2133333334,36.29380493164062,0.26052806276870427,0.03933366299401959,0.26052806276870427,0.2360195039933023,0.37696389119999996,6.4,16.97775343847045,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,independent_au,0.5,125,60.338585226471686,30.20834735234348,33.714021364843575,37.21969537734367,0,335568128,45000000,380568128,634280.2133333334,36.29380493164062,0.2606568193081526,0.03935310222938301,0.2606568193081526,0.20206132052369014,0.37696389119999996,8.0,21.222191798088062,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,independent_au,0.6,125,60.34937832325835,29.082152152343042,31.461630964843607,33.841109777343746,0,253783936,45000000,298783936,497973.2266666667,28.494256591796876,0.19716320667525727,0.039360141536645896,0.19716320667525727,0.22831419679453469,0.37696389119999996,9.6,25.466630157705673,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,independent_au,0.7,125,60.35426164262479,27.83932143448601,29.852780679129864,31.77403587254466,0,253783936,45000000,298783936,497973.2266666667,28.494256591796876,0.19717916062428306,0.03936332645995037,0.19717916062428306,0.20751312134683586,0.37696389119999996,11.2,29.711068517323287,6.7571712,3.9105331199999998,1,HEADROOM
540p,10,8,adversarial,raw_gather,0.2,125,41.69812139424321,2224.5654151874824,4151.012915187463,4346.274633937461,583,420724864,1866240000,2286964864,3811608.1066666665,218.10196533203126,0.22583952572967048,0.9928518163913318,0.9928518163913318,0.27812534084805934,0.37696389119999996,3.2,8.488876719235225,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,10,8,adversarial,raw_gather,0.3,125,41.71444572526073,2218.934439187482,4145.381939187462,4340.64365793746,582,337254400,1866240000,2203494400,3672490.6666666665,210.1416015625,0.1811023536127182,0.9932405063648891,0.9932405063648891,0.20207438877118217,0.37696389119999996,4.8,12.733315078852836,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,10,8,adversarial,raw_gather,0.4,125,41.722612684797625,2216.1189511874827,4142.566451187464,4337.828169937462,582,335568128,1866240000,2201808128,3669680.2133333334,209.9807861328125,0.1802376286223253,0.9934349654997247,0.9934349654997247,0.16328220175703959,0.37696389119999996,6.4,16.97775343847045,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,10,8,adversarial,raw_gather,0.5,125,41.72751439569014,2214.429658387482,4140.877158387462,4336.13887713746,582,335568128,1866240000,2201808128,3669680.2133333334,209.9807861328125,0.18025880353661303,0.9935516775337526,0.9935516775337526,0.13973673113676807,0.37696389119999996,8.0,21.222191798088062,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,10,8,adversarial,raw_gather,0.6,125,41.730782842856655,2213.3034631874825,4139.750963187464,4335.012681937462,582,253783936,1866240000,2120023936,3533373.2266666666,202.18123779296874,0.13633570371338,0.9936295007928719,0.9936295007928719,0.1578761941065767,0.37696389119999996,9.6,25.466630157705673,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,10,8,adversarial,raw_gather,0.7,125,41.733117761477295,2212.499038044625,4138.946538044605,4334.208256794604,582,253783936,1866240000,2120023936,3533373.2266666666,202.18123779296874,0.1363433319616795,0.9936850962997225,0.9936850962997225,0.1434889483281002,0.37696389119999996,11.2,29.711068517323287,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,10,16,optimistic,owner_only,0.2,125,60.41043383226487,16.237094130778132,20.241937650782347,20.241937650782347,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06557167161338999,0.016355210544339322,0.06557167161338999,0.13550649914411209,0.0233985024,0.4,17.095111181132687,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,owner_only,0.3,125,60.432704321939454,14.868886770778772,18.292062450782396,18.292062450782396,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06559584480902812,0.01636123994231658,0.06559584480902812,0.11591708212167162,0.0233985024,0.6,25.642666771699027,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,owner_only,0.4,125,60.443845725474596,14.184783090780911,17.31712485078333,17.31712485078333,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06560793809172076,0.016364256308679423,0.06560793809172076,0.10611695633839885,0.0233985024,0.8,34.190222362265374,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,owner_only,0.5,125,60.450532539687266,13.774320882777829,16.732162290781616,16.732162290781616,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06561519620191593,0.016366066662411076,0.06561519620191593,0.10023514619071457,0.0233985024,1.0,42.73777795283171,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,owner_only,0.6,125,60.45499123783677,13.500679410779412,16.34218725078108,16.342187250781535,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.065620035834283,0.016367273787445,0.065620035834283,0.0963132163766549,0.0233985024,1.2,51.28533354339805,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,owner_only,0.7,125,60.45817642494083,13.305221216494829,16.063633650780503,16.06363365078164,0,84313600,15000000,99313600,165522.66666666666,9.471282958984375,0.06562349315166287,0.01636813612864014,0.06562349315166287,0.09351148370765429,0.0233985024,1.4,59.8328891339644,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,finishing_owner,0.2,125,60.17879768435491,25.890354533203116,37.29462448484355,37.29462448484401,0,168627200,291480000,460107200,766845.3333333334,43.879241943359375,0.13064049070740497,0.2278585841725622,0.2278585841725622,0.0947467207519853,0.0233985024,6.4,273.521778898123,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,finishing_owner,0.3,125,60.24623079082372,14.868886770778772,26.134962781562535,26.13496278156265,0,167784064,156004800,323788864,539648.1066666667,30.878912353515624,0.13013294497991937,0.12433036416959925,0.13013294497991937,0.09491889014008639,0.0233985024,9.6,410.2826683471844,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,finishing_owner,0.4,125,60.24726540376245,14.184783090780911,25.963936861562615,25.963936861562615,0,167784064,156004800,323788864,539648.1066666667,30.878912353515624,0.1301351797625251,0.12433249930405926,0.1301351797625251,0.08687747671206633,0.0233985024,12.8,547.043557796246,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,finishing_owner,0.5,125,60.31211850472062,13.774320882777829,25.802029946062703,25.802029946062703,0,167784064,154622400,322406464,537344.1066666667,30.747076416015624,0.13027526363014613,0.12340616292474835,0.13027526363014613,0.0823156584246211,0.0233985024,16.0,683.8044472453074,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,finishing_owner,0.6,125,60.313815190608835,13.500679410779412,25.522176078281063,25.522176078281404,0,167784064,154622400,322406464,537344.1066666667,30.747076416015624,0.13027892850226247,0.12340963455698983,0.13027892850226247,0.07909032612733222,0.0233985024,19.2,820.5653366943689,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,finishing_owner,0.7,125,60.31411145426335,13.305221216494829,25.473311529709463,25.473311529709918,0,167784064,154622400,322406464,537344.1066666667,30.747076416015624,0.13027956843709895,0.12341024074960456,0.13027956843709895,0.07678524045349751,0.0233985024,22.4,957.3262261434304,0.410462208,0.2875392,1,HEADROOM
540p,10,16,optimistic,independent_au,0.2,125,60.46904670623531,15.726161960428726,17.367569960430046,17.367569960430046,0,168627200,20250000,188877200,314795.3333333333,18.012733459472656,0.13127058429692276,0.02040782346745182,0.13127058429692276,0.09520369470432115,0.0233985024,6.4,273.521778898123,0.410462208,0.2875392,1,HEADROOM
